churn,age,gender,dependents,prod_ct,mo_on_book,mo_inactive_r12,contr_ct_r12,revbal_avg_r12,credlim_avg_r12,opentobuy_avg_r12,utilratio_avg,tx_amt_r12,tx_ct_r12,chng_tx_amt_q4_q1,chng_tx_ct_q4_q1,marstat_Divorced,marstat_Married,marstat_Single,marstat_Unknown,card_Blue,card_Gold,card_Platinum,card_Silver,educ,inc,tx_amt_pertx_r12
0,67,0,1,4,56,3,2,2517.0,3006.0,489.0,0.837,1661.0,32,2.053,1.0,0,1,0,0,1,0,0,0,3,1,51.90625
0,57,0,2,6,36,3,0,1072.0,19482.0,18410.0,0.055,1421.0,22,0.706,1.444,0,0,1,0,0,0,0,1,0,2,64.5909090909091
0,59,0,1,4,36,2,3,985.0,3356.0,2371.0,0.294,999.0,28,0.35,0.556,0,1,0,0,1,0,0,0,0,2,35.67857142857143
0,45,1,2,3,34,2,1,2248.0,5771.0,3523.0,0.39,1387.0,18,1.791,0.8,0,1,0,0,1,0,0,0,0,2,77.05555555555556
0,51,1,3,6,36,2,3,2107.0,11106.0,8999.0,0.19,1243.0,24,0.948,1.0,0,1,0,0,1,0,0,0,3,4,51.791666666666664
0,59,0,1,5,54,3,0,2001.0,2890.0,889.0,0.692,1860.0,36,1.334,1.0,0,1,0,0,1,0,0,0,0,1,51.666666666666664
0,53,1,1,6,45,2,2,1701.0,3380.0,1679.0,0.503,1502.0,25,0.747,1.273,0,1,0,0,1,0,0,0,3,3,60.08
0,47,1,3,2,36,1,2,1251.0,21331.0,20080.0,0.059,1460.0,50,0.949,1.083,0,1,0,0,1,0,0,0,3,3,29.2
0,49,0,3,6,38,2,1,0.0,12860.0,12860.0,0.0,1348.0,27,0.646,0.286,0,0,1,0,1,0,0,0,0,0,49.925925925925924
0,49,1,3,3,33,1,0,462.0,6278.0,5816.0,0.074,1087.0,33,1.161,0.941,0,0,1,0,1,0,0,0,4,4,32.93939393939394
0,60,0,0,5,55,1,3,738.0,1438.3,700.3,0.513,1226.0,33,0.782,0.571,0,0,1,0,1,0,0,0,2,1,37.15151515151515
0,50,0,2,5,36,1,2,1626.0,9355.0,7729.0,0.174,1230.0,28,0.701,0.867,0,1,0,0,1,0,0,0,1,1,43.92857142857143
0,41,0,2,6,31,1,3,0.0,20758.0,20758.0,0.0,1555.0,32,0.688,0.684,0,1,0,0,1,0,0,0,4,0,48.59375
0,57,1,1,5,47,3,1,1976.0,14612.0,12636.0,0.135,1827.0,24,1.768,3.0,0,1,0,0,1,0,0,0,3,4,76.125
0,43,1,4,5,27,2,0,0.0,27259.0,27259.0,0.0,1376.0,35,0.731,0.591,0,0,0,1,1,0,0,0,3,4,39.31428571428572
0,57,0,3,4,47,2,3,1594.0,6347.0,4753.0,0.251,1771.0,37,0.896,0.762,0,1,0,0,1,0,0,0,3,1,47.86486486486486
0,54,1,3,3,41,3,0,1676.0,21592.0,19916.0,0.078,1873.0,52,1.097,0.529,0,1,0,0,1,0,0,0,5,5,36.01923076923077
0,51,0,5,5,44,1,1,1598.0,3449.0,1851.0,0.463,1679.0,42,0.971,0.556,0,1,0,0,1,0,0,0,4,1,39.976190476190474
0,47,0,3,2,34,1,2,799.0,6028.0,5229.0,0.133,1002.0,22,0.819,0.571,0,1,0,0,1,0,0,0,1,1,45.54545454545455
0,41,1,0,3,36,2,3,1998.0,18214.0,16216.0,0.11,1344.0,21,0.829,1.1,0,0,0,1,1,0,0,0,1,5,64.0
0,53,1,3,3,43,3,1,1423.0,16393.0,14970.0,0.087,1461.0,42,1.642,0.75,0,1,0,0,1,0,0,0,0,4,34.785714285714285
1,68,1,0,1,52,3,2,900.0,1438.3,538.3,0.626,760.0,21,0.743,0.615,0,1,0,0,1,0,0,0,1,1,36.19047619047619
0,59,1,1,4,36,1,2,1687.0,7871.0,6184.0,0.214,1428.0,22,1.242,1.444,0,1,0,0,1,0,0,0,2,3,64.9090909090909
0,48,1,4,5,36,3,0,866.0,5288.0,4422.0,0.164,1777.0,42,0.869,0.75,0,1,0,0,1,0,0,0,0,4,42.30952380952381
0,44,1,5,4,32,5,3,2006.0,11376.0,9370.0,0.176,1302.0,27,0.619,0.8,0,1,0,0,1,0,0,0,3,3,48.22222222222222
0,48,1,3,4,41,5,3,1632.0,12302.0,10670.0,0.133,1483.0,41,1.509,0.519,0,1,0,0,1,0,0,0,2,4,36.170731707317074
0,47,1,4,3,33,2,1,1679.0,34516.0,32837.0,0.049,1060.0,27,0.623,0.5,0,1,0,0,0,0,0,1,3,3,39.25925925925926
0,47,1,2,4,32,2,2,1468.0,34516.0,33048.0,0.043,1330.0,32,0.505,0.684,0,1,0,0,0,0,0,1,3,3,41.5625
0,43,0,1,3,35,2,2,1580.0,10514.0,8934.0,0.15,1229.0,27,0.504,0.8,1,0,0,0,0,0,0,1,1,1,45.51851851851852
1,55,0,2,2,43,4,3,0.0,1438.3,1438.3,0.0,886.0,27,0.707,0.421,0,1,0,0,1,0,0,0,3,1,32.81481481481482
1,59,1,2,3,46,3,3,0.0,1438.3,1438.3,0.0,844.0,24,0.688,0.5,0,1,0,0,1,0,0,0,4,3,35.166666666666664
0,63,1,1,2,56,1,2,1779.0,2619.0,840.0,0.679,1450.0,37,1.259,0.947,0,1,0,0,1,0,0,0,3,2,39.189189189189186
0,58,1,2,2,53,3,0,2395.0,24407.0,22012.0,0.098,2311.0,48,1.071,0.714,0,1,0,0,1,0,0,0,2,5,48.145833333333336
0,53,0,2,4,36,1,2,1649.0,2377.0,728.0,0.694,1378.0,26,0.93,1.167,0,1,0,0,1,0,0,0,1,1,53.0
0,59,1,0,3,40,2,3,1359.0,34516.0,33157.0,0.039,1033.0,26,1.327,1.364,0,0,0,1,0,0,0,1,0,4,39.73076923076923
0,52,1,3,5,47,3,3,2207.0,11086.0,8879.0,0.199,1523.0,40,0.869,1.105,0,1,0,0,1,0,0,0,3,5,38.075
0,48,1,3,4,36,2,2,2517.0,11432.0,8915.0,0.22,1374.0,37,0.615,0.762,0,0,1,0,1,0,0,0,1,3,37.13513513513514
0,43,1,4,5,36,3,2,1721.0,13258.0,11537.0,0.13,1080.0,21,0.908,1.333,0,1,0,0,1,0,0,0,1,2,51.42857142857143
0,48,1,2,3,36,2,3,1955.0,2571.0,616.0,0.76,1234.0,24,0.531,0.714,0,0,1,0,1,0,0,0,2,1,51.416666666666664
0,43,0,4,5,31,2,0,1168.0,5781.0,4613.0,0.202,1600.0,32,0.638,0.455,0,0,1,0,1,0,0,0,3,1,50.0
0,44,1,4,5,30,1,2,2509.0,7872.0,5363.0,0.319,1155.0,32,0.971,0.882,0,1,0,0,1,0,0,0,0,3,36.09375
0,41,1,3,6,35,1,2,1202.0,34516.0,33314.0,0.035,1353.0,33,0.603,0.737,0,1,0,0,1,0,0,0,1,4,41.0
0,44,0,3,4,38,1,3,1835.0,11127.0,9292.0,0.165,1546.0,25,2.368,1.273,1,0,0,0,0,0,0,1,0,1,61.84
0,50,1,2,2,43,1,3,1603.0,1857.0,254.0,0.863,1590.0,43,0.579,1.263,0,0,1,0,1,0,0,0,0,2,36.97674418604651
0,60,0,1,5,36,1,0,1272.0,1913.0,641.0,0.665,1448.0,22,1.008,1.0,0,1,0,0,1,0,0,0,0,1,65.81818181818181
0,44,1,4,5,24,3,0,2295.0,3839.0,1544.0,0.598,1271.0,24,0.569,0.714,0,0,1,0,1,0,0,0,3,4,52.958333333333336
0,48,0,3,6,39,2,3,1141.0,2115.0,974.0,0.539,1223.0,20,0.616,0.538,1,0,0,0,1,0,0,0,3,2,61.15
0,44,0,2,5,27,2,2,679.0,1438.3,759.3,0.472,1117.0,29,0.859,1.071,1,0,0,0,1,0,0,0,3,1,38.51724137931034
0,41,1,2,4,28,3,0,1789.0,27756.0,25967.0,0.064,994.0,24,0.75,0.846,0,0,1,0,1,0,0,0,1,4,41.416666666666664
0,45,1,3,4,32,1,2,0.0,1438.3,1438.3,0.0,1468.0,26,0.81,0.625,0,0,1,0,1,0,0,0,2,3,56.46153846153846
0,47,0,2,6,34,4,2,2222.0,13878.0,11656.0,0.16,1658.0,38,0.853,0.357,1,0,0,0,0,0,0,1,0,1,43.63157894736842
0,51,0,2,3,36,1,3,1304.0,3106.0,1802.0,0.42,1368.0,38,0.604,0.407,0,1,0,0,1,0,0,0,3,1,36.0
0,51,1,2,4,44,3,3,1666.0,34516.0,32850.0,0.048,1218.0,18,0.613,0.8,0,1,0,0,1,0,0,0,3,5,67.66666666666667
1,60,0,1,4,50,4,3,1025.0,1438.3,413.3,0.713,702.0,12,0.838,0.714,0,1,0,0,1,0,0,0,0,2,58.5
0,57,1,2,2,46,3,0,1740.0,18871.0,17131.0,0.092,1516.0,21,1.727,2.0,0,1,0,0,1,0,0,0,0,4,72.19047619047619
0,41,1,5,5,29,2,2,1748.0,5207.0,3459.0,0.336,1310.0,26,1.073,1.0,0,0,1,0,1,0,0,0,3,5,50.38461538461539
0,44,1,3,6,36,2,2,1644.0,17965.0,16321.0,0.092,1767.0,50,0.921,0.923,1,0,0,0,1,0,0,0,4,4,35.34
0,43,1,1,6,37,3,3,1819.0,2733.0,914.0,0.666,933.0,25,0.767,0.923,0,0,1,0,1,0,0,0,2,3,37.32
0,55,1,2,4,48,3,2,1301.0,8863.0,7562.0,0.147,1512.0,27,1.207,1.455,0,1,0,0,1,0,0,0,2,3,56.0
1,52,1,1,2,36,3,3,1833.0,1857.0,24.0,0.987,829.0,17,0.723,0.7,0,1,0,0,1,0,0,0,0,4,48.76470588235294
0,44,1,3,3,33,3,3,0.0,34516.0,34516.0,0.0,1120.0,27,0.483,0.35,0,0,0,1,1,0,0,0,3,4,41.48148148148148
0,41,1,2,5,30,3,3,1222.0,11107.0,9885.0,0.11,1506.0,33,0.538,0.941,0,1,0,0,1,0,0,0,0,2,45.63636363636363
0,44,1,4,4,34,1,2,1585.0,21573.0,19988.0,0.073,1384.0,36,0.621,2.273,0,0,1,0,1,0,0,0,0,4,38.44444444444444
1,53,0,2,2,33,3,3,2517.0,2859.0,342.0,0.88,817.0,30,0.993,0.667,0,1,0,0,1,0,0,0,0,1,27.233333333333334
0,39,1,2,4,36,2,2,1475.0,5269.0,3794.0,0.28,2094.0,25,1.148,0.667,0,0,1,0,1,0,0,0,1,4,83.76
1,49,1,5,2,45,2,3,0.0,1438.3,1438.3,0.0,815.0,21,0.734,0.615,0,1,0,0,1,0,0,0,2,2,38.80952380952381
1,45,0,2,1,36,3,2,0.0,3387.0,3387.0,0.0,510.0,24,0.789,0.6,0,1,0,0,1,0,0,0,2,1,21.25
0,54,1,2,6,46,2,3,1289.0,1982.0,693.0,0.65,1377.0,49,0.939,0.69,0,1,0,0,1,0,0,0,3,4,28.102040816326532
0,49,1,3,2,43,2,2,1650.0,4645.0,2995.0,0.355,1193.0,33,0.912,0.65,0,0,1,0,1,0,0,0,0,4,36.15151515151515
0,46,0,3,6,36,3,2,1666.0,2189.0,523.0,0.761,1287.0,36,0.343,0.636,0,0,1,0,1,0,0,0,5,0,35.75
1,46,1,4,3,30,3,3,0.0,2442.0,2442.0,0.0,701.0,19,0.98,0.727,0,1,0,0,1,0,0,0,1,5,36.89473684210526
0,47,1,3,4,38,1,2,1532.0,21304.0,19772.0,0.072,1770.0,25,1.018,0.923,0,1,0,0,1,0,0,0,3,3,70.8
0,44,1,2,5,36,1,2,2480.0,7577.0,5097.0,0.327,1409.0,35,0.435,0.167,0,0,1,0,1,0,0,0,5,3,40.25714285714286
0,50,1,3,4,31,1,2,1486.0,3234.0,1748.0,0.459,1354.0,28,0.868,0.647,0,0,1,0,1,0,0,0,4,5,48.357142857142854
0,73,1,0,5,36,3,2,1125.0,4469.0,3344.0,0.252,1765.0,34,1.363,1.615,0,1,0,0,1,0,0,0,1,2,51.911764705882355
0,56,1,3,6,46,3,4,709.0,2910.0,2201.0,0.244,1192.0,27,0.538,0.588,0,0,0,1,1,0,0,0,0,2,44.148148148148145
1,59,1,0,2,48,4,3,1054.0,3616.0,2562.0,0.291,687.0,17,0.616,0.545,0,0,1,0,1,0,0,0,1,2,40.411764705882355
0,70,1,0,3,56,2,3,1495.0,3252.0,1757.0,0.46,1227.0,15,0.581,0.875,0,1,0,0,1,0,0,0,1,1,81.8
0,55,0,2,4,36,3,3,1152.0,2358.0,1206.0,0.489,1737.0,26,0.969,1.6,0,1,0,0,1,0,0,0,1,1,66.8076923076923
0,43,1,4,4,36,1,0,953.0,22322.0,21369.0,0.043,1348.0,34,0.769,1.125,0,0,1,0,1,0,0,0,0,3,39.64705882352941
0,45,1,1,4,39,2,2,1510.0,3133.0,1623.0,0.482,1435.0,38,0.609,0.462,0,0,1,0,1,0,0,0,0,5,37.76315789473684
0,45,0,2,2,35,3,0,849.0,3540.0,2691.0,0.24,1321.0,28,0.456,0.75,0,0,1,0,1,0,0,0,0,2,47.17857142857143
0,40,1,1,6,23,3,2,1378.0,6990.0,5612.0,0.197,1479.0,29,0.73,0.611,0,1,0,0,1,0,0,0,3,2,51.0
0,36,1,2,2,22,2,3,1652.0,34516.0,32864.0,0.048,1283.0,39,0.854,1.294,0,0,0,1,1,0,0,0,2,4,32.8974358974359
1,59,0,0,1,40,4,1,0.0,1438.3,1438.3,0.0,689.0,23,1.038,0.353,0,1,0,0,1,0,0,0,4,2,29.956521739130434
0,43,1,4,6,35,3,2,1171.0,24396.0,23225.0,0.048,965.0,17,0.655,1.125,0,1,0,0,1,0,0,0,0,3,56.76470588235294
0,46,0,1,2,36,3,2,2143.0,2474.0,331.0,0.866,1541.0,40,1.53,1.0,0,1,0,0,1,0,0,0,0,1,38.525
0,41,1,2,5,32,1,3,795.0,5214.0,4419.0,0.152,1258.0,23,0.707,1.3,0,1,0,0,1,0,0,0,0,2,54.69565217391305
0,51,0,2,5,46,2,2,1650.0,5207.0,3557.0,0.317,1339.0,20,0.708,0.538,0,1,0,0,1,0,0,0,3,1,66.95
0,51,0,3,2,25,2,2,1082.0,9512.0,8430.0,0.114,1007.0,22,0.701,1.444,0,0,0,1,1,0,0,0,0,1,45.77272727272727
0,43,0,4,6,23,3,2,2430.0,3187.0,757.0,0.762,1387.0,33,0.617,1.357,1,0,0,0,1,0,0,0,3,0,42.03030303030303
1,64,0,0,1,53,3,3,0.0,3353.0,3353.0,0.0,960.0,18,1.021,0.385,0,1,0,0,1,0,0,0,1,2,53.333333333333336
0,54,1,5,3,38,3,3,1434.0,2290.0,856.0,0.626,1119.0,18,0.923,3.5,0,1,0,0,1,0,0,0,3,3,62.166666666666664
0,48,1,3,6,43,1,3,1115.0,5279.0,4164.0,0.211,1642.0,41,0.549,0.519,0,0,1,0,1,0,0,0,0,2,40.048780487804876
0,40,1,2,5,29,3,0,0.0,23603.0,23603.0,0.0,1382.0,31,0.795,1.067,1,0,0,0,1,0,0,0,0,3,44.58064516129032
0,57,1,0,6,45,2,2,0.0,2601.0,2601.0,0.0,1232.0,32,0.814,0.684,0,1,0,0,1,0,0,0,0,2,38.5
0,45,1,4,4,40,3,0,1029.0,6363.0,5334.0,0.162,1542.0,16,0.838,1.286,0,0,1,0,1,0,0,0,3,4,96.375
0,41,1,3,4,36,3,3,1576.0,8029.0,6453.0,0.196,1094.0,32,0.826,0.524,0,0,1,0,1,0,0,0,1,4,34.1875
0,42,0,4,2,31,2,2,1769.0,2410.0,641.0,0.734,1217.0,30,0.759,1.143,0,1,0,0,1,0,0,0,0,1,40.56666666666667
1,45,1,2,1,36,1,2,0.0,3401.0,3401.0,0.0,744.0,18,0.898,1.0,0,0,1,0,1,0,0,0,3,3,41.333333333333336
0,42,0,4,4,23,2,0,1007.0,2260.0,1253.0,0.446,1614.0,33,0.84,0.737,0,1,0,0,1,0,0,0,0,1,48.90909090909091
0,47,1,4,5,30,2,2,2481.0,17682.0,15201.0,0.14,1747.0,31,1.302,1.214,1,0,0,0,1,0,0,0,0,4,56.354838709677416
0,48,0,4,3,42,1,3,1100.0,4206.0,3106.0,0.262,1144.0,22,0.587,1.0,0,1,0,0,1,0,0,0,1,2,52.0
0,43,1,1,4,37,3,2,1440.0,34516.0,33076.0,0.042,1575.0,34,1.117,2.4,0,0,1,0,0,0,0,1,3,4,46.3235294117647
0,41,1,4,4,36,3,0,2168.0,23018.0,20850.0,0.094,1463.0,24,0.859,1.667,0,0,0,1,1,0,0,0,1,4,60.958333333333336
0,54,0,1,5,44,2,3,1711.0,5556.0,3845.0,0.308,1706.0,21,1.434,1.625,0,1,0,0,1,0,0,0,0,2,81.23809523809524
1,54,0,2,3,44,3,1,0.0,6094.0,6094.0,0.0,909.0,14,1.129,0.273,0,1,0,0,1,0,0,0,1,0,64.92857142857143
0,61,1,0,3,52,1,2,1999.0,2939.0,940.0,0.68,2434.0,33,2.145,1.538,0,1,0,0,1,0,0,0,3,2,73.75757575757575
0,61,1,0,2,48,1,0,1274.0,5362.0,4088.0,0.238,1876.0,41,1.015,0.783,0,1,0,0,1,0,0,0,0,4,45.75609756097561
1,48,1,2,3,36,3,3,0.0,27126.0,27126.0,0.0,1000.0,25,0.953,0.786,0,1,0,0,1,0,0,0,1,5,40.0
0,45,0,4,6,36,3,2,2517.0,3342.0,825.0,0.753,1139.0,30,0.771,0.765,0,0,1,0,1,0,0,0,3,1,37.96666666666667
1,54,0,4,6,40,2,2,2221.0,2532.0,311.0,0.877,799.0,21,0.491,0.235,0,1,0,0,1,0,0,0,3,0,38.04761904761905
0,54,0,3,2,46,2,3,1376.0,1900.0,524.0,0.724,1881.0,45,0.89,0.607,0,1,0,0,1,0,0,0,5,0,41.8
0,44,1,3,2,37,3,2,1703.0,14546.0,12843.0,0.117,1273.0,27,0.955,0.588,0,0,1,0,1,0,0,0,3,3,47.148148148148145
0,50,0,4,2,36,3,2,1608.0,2521.0,913.0,0.638,1328.0,33,0.587,0.571,0,0,1,0,1,0,0,0,5,0,40.24242424242424
0,55,1,2,3,36,4,3,1682.0,16427.0,14745.0,0.102,1579.0,36,0.631,1.118,0,1,0,0,1,0,0,0,5,3,43.861111111111114
0,48,1,2,5,36,1,2,1718.0,13068.0,11350.0,0.131,937.0,28,0.607,0.556,0,0,0,1,1,0,0,0,3,2,33.464285714285715
0,45,1,2,6,33,3,0,1814.0,23218.0,21404.0,0.078,1749.0,37,1.178,2.083,0,0,1,0,1,0,0,0,2,3,47.270270270270274
0,60,1,0,5,36,1,3,837.0,3281.0,2444.0,0.255,1424.0,29,1.859,1.417,0,1,0,0,1,0,0,0,1,2,49.10344827586207
0,55,1,2,5,47,3,2,2217.0,3096.0,879.0,0.716,2011.0,41,0.799,0.783,0,1,0,0,1,0,0,0,1,2,49.048780487804876
0,62,0,0,5,52,2,3,1250.0,2052.0,802.0,0.609,1208.0,31,0.728,0.632,0,1,0,0,1,0,0,0,1,2,38.96774193548387
0,38,0,1,2,30,3,0,583.0,1438.3,855.3,0.405,1259.0,24,0.888,1.0,0,0,0,1,1,0,0,0,1,1,52.458333333333336
0,46,1,3,2,39,3,2,1418.0,9432.0,8014.0,0.15,1319.0,26,0.612,0.368,0,0,1,0,1,0,0,0,1,2,50.73076923076923
0,50,1,0,5,45,2,3,2303.0,14938.0,12635.0,0.154,949.0,27,0.804,2.0,0,0,1,0,0,0,0,1,1,5,35.148148148148145
0,45,1,2,5,36,3,2,1343.0,2221.0,878.0,0.605,1338.0,30,0.869,1.308,0,1,0,0,1,0,0,0,0,3,44.6
0,47,1,3,6,37,3,0,1577.0,5731.0,4154.0,0.275,1554.0,26,0.657,0.444,1,0,0,0,1,0,0,0,4,3,59.76923076923077
0,48,1,4,2,33,2,3,2061.0,34516.0,32455.0,0.06,1350.0,32,0.722,0.455,0,1,0,0,0,1,0,0,2,3,42.1875
0,35,1,3,5,22,2,2,1130.0,6985.0,5855.0,0.162,1694.0,44,0.963,0.76,0,1,0,0,1,0,0,0,0,3,38.5
0,51,1,2,3,42,3,0,1707.0,24221.0,22514.0,0.07,1678.0,40,0.816,0.538,0,1,0,0,1,0,0,0,3,5,41.95
0,36,0,3,4,24,1,1,0.0,15439.0,15439.0,0.0,2069.0,43,0.742,0.536,0,1,0,0,1,0,0,0,1,0,48.116279069767444
0,47,1,4,6,36,3,2,2030.0,21637.0,19607.0,0.094,1222.0,23,0.776,0.438,0,0,1,0,1,0,0,0,3,4,53.130434782608695
0,52,1,2,2,37,3,2,0.0,14543.0,14543.0,0.0,1536.0,37,0.788,0.423,0,0,1,0,1,0,0,0,3,5,41.513513513513516
0,43,0,4,2,36,1,1,2475.0,9684.0,7209.0,0.256,1400.0,31,0.697,2.1,0,1,0,0,1,0,0,0,0,1,45.16129032258065
0,63,1,2,2,36,2,2,930.0,5007.0,4077.0,0.186,1050.0,28,0.885,1.154,0,1,0,0,1,0,0,0,1,2,37.5
0,61,1,0,3,54,2,0,1047.0,1616.0,569.0,0.648,1389.0,33,0.984,1.2,0,1,0,0,1,0,0,0,3,3,42.09090909090909
0,53,1,2,5,40,2,2,0.0,19116.0,19116.0,0.0,1184.0,29,0.656,0.611,0,0,1,0,1,0,0,0,0,3,40.827586206896555
0,53,0,3,5,47,6,2,2223.0,2759.0,536.0,0.806,2093.0,42,1.32,1.0,0,1,0,0,1,0,0,0,3,1,49.833333333333336
1,57,1,3,2,38,3,3,1381.0,8249.0,6868.0,0.167,678.0,11,0.798,0.833,0,1,0,0,1,0,0,0,3,5,61.63636363636363
0,38,0,2,2,31,3,2,2154.0,14041.0,11887.0,0.153,1467.0,29,1.084,1.417,0,0,1,0,1,0,0,0,3,0,50.58620689655172
0,53,1,3,5,43,3,2,2169.0,5264.0,3095.0,0.412,1219.0,27,0.374,0.5,0,1,0,0,1,0,0,0,1,3,45.148148148148145
0,63,0,0,4,54,2,1,1912.0,2420.0,508.0,0.79,1730.0,36,1.256,0.565,0,1,0,0,1,0,0,0,0,1,48.05555555555556
0,49,0,4,4,43,2,0,2070.0,2826.0,756.0,0.732,1025.0,28,0.541,0.647,0,1,0,0,1,0,0,0,1,1,36.607142857142854
0,45,1,2,5,34,5,2,1539.0,12518.0,10979.0,0.123,1165.0,33,0.645,0.833,0,1,0,0,1,0,0,0,1,4,35.303030303030305
0,67,1,0,4,56,2,1,1297.0,5876.0,4579.0,0.221,2133.0,55,1.012,0.719,0,1,0,0,1,0,0,0,3,2,38.78181818181818
0,48,1,3,3,37,2,3,0.0,34516.0,34516.0,0.0,1122.0,13,0.448,0.182,0,0,1,0,0,0,0,1,3,4,86.3076923076923
0,51,0,2,4,38,1,2,1926.0,9648.0,7722.0,0.2,1083.0,22,0.549,1.75,1,0,0,0,1,0,0,0,0,1,49.22727272727273
0,52,1,2,3,40,3,3,2177.0,34516.0,32339.0,0.063,1234.0,23,1.32,1.875,0,0,1,0,0,0,0,1,1,4,53.65217391304348
0,55,0,2,3,35,3,0,2376.0,3025.0,649.0,0.785,1277.0,23,1.252,1.875,0,1,0,0,1,0,0,0,0,0,55.52173913043478
0,34,1,3,4,26,3,3,2517.0,3265.0,748.0,0.771,1843.0,35,0.952,0.944,0,1,0,0,1,0,0,0,1,3,52.65714285714286
0,56,1,1,3,36,2,2,1355.0,6041.0,4686.0,0.224,1747.0,49,0.685,0.581,0,1,0,0,1,0,0,0,0,5,35.6530612244898
0,44,0,2,3,36,3,2,1823.0,2293.0,470.0,0.795,1166.0,22,0.617,1.444,0,1,0,0,1,0,0,0,4,1,53.0
0,47,1,3,6,36,2,2,2505.0,13399.0,10894.0,0.187,1326.0,31,0.627,0.824,0,0,0,1,1,0,0,0,4,4,42.774193548387096
0,46,0,3,4,38,3,3,2517.0,4317.0,1800.0,0.583,1619.0,36,0.944,1.0,0,1,0,0,1,0,0,0,0,1,44.97222222222222
0,43,0,3,5,29,2,0,1069.0,3378.0,2309.0,0.316,1285.0,16,0.581,0.333,0,0,1,0,1,0,0,0,3,2,80.3125
0,50,0,1,4,36,1,3,2242.0,5012.0,2770.0,0.447,1142.0,28,0.816,1.0,0,0,1,0,1,0,0,0,3,1,40.785714285714285
0,38,0,4,4,30,1,0,1605.0,2569.0,964.0,0.625,1190.0,46,0.574,0.643,0,0,1,0,1,0,0,0,0,1,25.869565217391305
0,53,0,1,3,45,1,2,1785.0,3471.0,1686.0,0.514,1052.0,24,1.051,0.714,0,0,1,0,1,0,0,0,3,1,43.833333333333336
0,43,1,5,5,31,3,3,1699.0,34516.0,32817.0,0.049,1628.0,38,0.771,0.727,1,0,0,0,0,0,0,1,3,5,42.8421052631579
0,53,1,1,6,36,3,2,1844.0,3312.0,1468.0,0.557,1740.0,32,0.986,0.882,0,1,0,0,1,0,0,0,1,5,54.375
0,56,0,1,4,38,3,3,2462.0,2578.0,116.0,0.955,1378.0,29,1.707,0.812,0,1,0,0,1,0,0,0,3,1,47.51724137931034
1,54,1,2,4,44,3,2,2517.0,2902.0,385.0,0.867,996.0,26,0.821,0.444,0,1,0,0,1,0,0,0,0,2,38.30769230769231
0,57,0,3,3,39,2,1,2321.0,2742.0,421.0,0.846,1389.0,32,1.315,0.6,0,1,0,0,1,0,0,0,1,1,43.40625
0,62,1,1,5,53,3,3,1571.0,2077.0,506.0,0.756,1365.0,38,1.031,1.0,0,1,0,0,1,0,0,0,1,1,35.921052631578945
0,46,0,4,5,40,1,2,1942.0,6265.0,4323.0,0.31,1715.0,43,1.027,0.87,0,0,1,0,1,0,0,0,3,1,39.883720930232556
0,49,1,2,6,44,3,0,1560.0,7819.0,6259.0,0.2,1582.0,25,0.827,0.786,0,1,0,0,1,0,0,0,0,3,63.28
0,52,1,3,6,42,3,3,1692.0,2731.0,1039.0,0.62,1220.0,22,0.62,0.692,0,0,1,0,1,0,0,0,3,4,55.45454545454545
1,58,1,1,2,36,4,3,537.0,1438.3,901.3,0.373,715.0,13,0.819,0.182,0,1,0,0,1,0,0,0,0,2,55.0
0,54,1,0,3,36,1,2,1710.0,16286.0,14576.0,0.105,2552.0,49,1.223,1.227,0,1,0,0,1,0,0,0,1,4,52.08163265306123
0,49,1,1,3,39,2,3,0.0,34516.0,34516.0,0.0,1106.0,31,0.507,0.938,0,1,0,0,1,0,0,0,3,5,35.67741935483871
0,58,0,3,6,47,1,0,2439.0,2609.0,170.0,0.935,1731.0,34,1.269,1.833,0,1,0,0,1,0,0,0,1,1,50.911764705882355
0,52,1,2,5,45,3,2,1173.0,7567.0,6394.0,0.155,1435.0,32,0.541,0.6,0,0,1,0,1,0,0,0,1,3,44.84375
0,41,1,5,5,33,3,3,2517.0,22770.0,20253.0,0.111,1882.0,38,0.994,0.652,0,1,0,0,1,0,0,0,1,3,49.526315789473685
0,62,0,0,5,50,1,2,1648.0,3791.0,2143.0,0.435,2058.0,34,1.227,0.789,0,1,0,0,1,0,0,0,0,1,60.529411764705884
0,54,1,2,4,39,4,2,2517.0,2702.0,185.0,0.932,1658.0,32,1.019,1.462,0,1,0,0,1,0,0,0,3,1,51.8125
0,40,0,3,3,35,1,3,2117.0,2555.0,438.0,0.829,1334.0,32,1.049,0.6,1,0,0,0,1,0,0,0,1,1,41.6875
0,43,1,3,5,26,3,2,1090.0,2355.0,1265.0,0.463,1441.0,29,0.751,0.812,0,1,0,0,1,0,0,0,3,4,49.689655172413794
0,53,0,2,6,42,2,0,0.0,5332.0,5332.0,0.0,1371.0,39,0.939,1.167,0,0,1,0,1,0,0,0,3,2,35.15384615384615
0,55,1,1,6,49,3,2,1375.0,1443.0,68.0,0.953,1991.0,38,0.683,0.583,0,0,1,0,1,0,0,0,0,2,52.39473684210526
0,46,1,4,6,39,2,3,755.0,10741.0,9986.0,0.07,1278.0,22,1.166,1.444,0,0,1,0,1,0,0,0,3,3,58.09090909090909
0,41,1,1,3,25,2,0,1503.0,7984.0,6481.0,0.188,1734.0,39,0.797,1.167,0,1,0,0,1,0,0,0,0,3,44.46153846153846
